,custid,age,sex,marital,area,education,amt_nike,amt_hnm,amt_strbk,amt_dgt,amt_book,amt_htl,amt_prmmsneakers,cnt_pstyr,amt_pstyr,cnt_login,amt_nxtyr,cnt_nxtyr
5650,5651,29,M,single,SEOL,university,37400,13400,12500,0,24000,0,0,4,206310.0,43,377392,10
5651,5652,29,M,single,SEOL,university,38500,0,12500,0,22000,0,98600,3,199351.0,42,42902,12
5652,5653,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,210942.0,46,351708,13
5653,5654,29,M,single,SEOL,university,0,0,12500,0,30000,95200,0,2,234807.0,44,410257,2
5654,5655,29,M,single,SEOL,university,40000,0,0,0,0,0,0,3,211703.0,33,114452,10
5655,5656,28,M,single,SEOL,university,54400,0,15800,0,0,0,0,4,402330.0,32,658440,10
5656,5657,29,M,single,SEOL,university,39000,0,12500,0,19000,0,63200,2,219445.0,32,308723,5
5657,5658,29,M,single,SEOL,university,0,0,12500,0,0,127700,0,2,161325.0,28,239470,13
5658,5659,29,M,single,SEOL,university,0,0,30100,0,0,0,0,1,195860.0,38,0,0
5659,5660,29,M,divorced,SEOL,university,48900,25300,0,0,28000,0,0,3,247146.0,33,141364,6
5660,5661,29,M,single,SEOL,university,35200,0,12500,0,0,0,115400,3,188586.0,33,76288,10
5661,5662,29,M,single,SEOL,university,36000,0,12500,0,0,0,0,3,225445.0,46,380278,10
5662,5663,29,M,single,SEOL,university,0,0,12500,0,0,0,0,1,160705.0,33,313577,10
5663,5664,29,M,single,SEOL,university,0,0,28200,0,0,127100,0,2,203126.0,37,331323,6
5664,5665,29,M,single,SEOL,university,32000,0,12500,0,0,0,0,3,167262.0,34,126688,10
5665,5666,29,M,single,SEOL,university,38000,0,12500,0,0,0,0,3,199640.0,32,183615,8
5666,5667,29,M,divorced,SEOL,university,42300,0,0,0,19000,0,0,2,223921.0,46,356415,8
5667,5668,29,M,single,SEOL,university,0,0,20600,0,0,0,0,2,486245.0,37,658562,5
5668,5669,29,M,single,SEOL,university,0,9000,0,0,0,227500,0,3,180458.0,36,0,0
5669,5670,29,M,single,SEOL,university,31800,0,0,0,0,0,0,2,180056.0,37,174220,7
5670,5671,29,M,single,SEOL,university,39100,0,12500,0,23000,0,0,3,219962.0,35,205921,2
5671,5672,29,M,divorced,SEOL,university,29400,0,12500,0,0,129800,0,2,160304.0,45,199462,20
5672,5673,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,197947.0,38,314355,5
5673,5674,28,M,single,SEOL,university,0,0,0,0,0,0,0,2,370599.0,32,587494,7
5674,5675,28,M,single,SEOL,university,50100,0,19600,0,0,0,0,4,384210.0,32,441888,10
5675,5676,29,M,single,SEOL,university,34800,0,12500,0,0,0,0,4,206549.0,36,464523,10
5676,5677,29,M,single,SEOL,university,40200,0,12500,0,0,0,0,2,251450.0,31,174426,8
5677,5678,29,M,single,SEOL,university,0,20200,12500,0,0,0,0,3,210453.0,39,290464,4
5678,5679,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,165930.0,34,298153,5
5679,5680,29,M,divorced,SEOL,university,56900,0,16800,0,0,0,0,3,393125.0,38,581169,10
5680,5681,30,M,single,SEOL,university,33800,0,0,0,0,134300,0,2,190618.0,30,233756,4
5681,5682,29,M,single,SEOL,university,36100,0,12500,0,0,0,0,3,194727.0,39,274329,10
5682,5683,28,M,single,SEOL,university,0,0,19400,0,0,0,0,4,422481.0,40,381949,10
5683,5684,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,196071.0,34,191269,6
5684,5685,28,M,single,SEOL,university,34600,0,12500,0,0,0,0,3,176545.0,34,326351,10
5685,5686,29,M,single,SEOL,university,38600,0,10900,0,0,0,0,3,193759.0,33,180638,2
5686,5687,29,M,single,SEOL,university,39800,15900,12500,0,21000,0,82200,3,229246.0,32,305639,7
5687,5688,28,M,single,SEOL,university,0,0,0,0,0,0,0,1,151215.0,29,67953,5
5688,5689,29,M,single,SEOL,university,0,0,12500,0,0,0,0,1,201455.0,36,572581,5
5689,5690,29,M,single,SEOL,university,32800,0,12500,0,0,0,0,4,232107.0,40,141617,10
5690,5691,29,M,single,SEOL,university,36800,0,12500,0,0,129300,0,3,182647.0,36,336094,10
5691,5692,28,M,single,SEOL,university,36500,0,12500,0,0,0,0,4,225942.0,36,166572,11
5692,5693,29,M,single,SEOL,university,0,0,10000,0,0,0,0,2,217179.0,36,309054,8
5693,5694,29,M,single,SEOL,university,0,0,12500,0,0,0,0,1,185336.0,38,488644,13
5694,5695,29,M,single,SEOL,university,32400,0,0,0,0,0,0,2,226535.0,35,347984,6
5695,5696,29,M,single,SEOL,university,36700,15900,12500,0,0,0,0,4,176101.0,43,288697,10
5696,5697,28,M,single,SEOL,university,30200,0,0,0,0,0,0,4,185401.0,32,181097,10
5697,5698,29,M,single,SEOL,university,0,0,11600,0,16000,0,0,2,177749.0,36,108390,13
5698,5699,28,M,single,SEOL,university,0,0,12500,0,0,0,0,1,167195.0,41,2008,1
5699,5700,28,M,single,SEOL,university,41000,0,13900,0,25000,133200,0,4,234472.0,37,345713,20
5700,5701,29,M,single,SEOL,university,34700,0,12500,0,0,153900,0,3,200790.0,34,62021,8
5701,5702,29,M,single,SEOL,university,43400,0,0,0,0,0,0,1,213931.0,39,19624,5
5702,5703,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,173991.0,36,163610,5
5703,5704,29,M,single,SEOL,university,0,0,12500,0,0,106900,0,2,168281.0,34,220727,7
5704,5705,28,M,single,SEOL,university,32500,12600,12500,0,0,0,0,10,212301.0,33,420499,2
5705,5706,29,M,single,SEOL,university,32700,0,0,0,0,0,0,2,202638.0,56,179743,8
5706,5707,29,M,single,SEOL,university,73900,0,31500,0,0,0,0,3,459495.0,29,651597,3
5707,5708,29,M,divorced,SEOL,university,0,0,12500,0,0,0,0,1,194764.0,35,461329,5
5708,5709,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,171061.0,31,142372,6
5709,5710,28,M,single,SEOL,university,38100,0,12500,0,0,0,0,4,212201.0,31,482514,13
5710,5711,29,M,single,SEOL,university,37300,0,13000,0,0,0,0,4,239351.0,37,467875,4
5711,5712,29,M,single,SEOL,university,35800,0,0,0,0,0,0,2,235986.0,33,574508,7
5712,5713,29,M,single,SEOL,university,0,0,10000,0,0,0,0,1,165472.0,35,56157,10
5713,5714,29,M,single,SEOL,university,0,21600,12500,0,24000,0,0,3,228279.0,34,139729,14
5714,5715,28,M,single,SEOL,university,33400,0,12500,0,24000,0,0,4,215811.0,38,24410,12
5715,5716,29,M,single,SEOL,university,44400,0,0,0,0,0,0,2,194301.07028666962,35,237626,4
5716,5717,29,M,single,SEOL,university,31500,0,12500,0,0,0,0,3,184001.0,36,392816,10
5717,5718,29,M,divorced,SEOL,university,0,0,12500,0,0,0,0,3,204804.0,35,210223,7
5718,5719,29,M,single,SEOL,university,0,0,10500,0,0,0,0,2,217614.0,35,254856,8
5719,5720,29,M,single,SEOL,university,44800,0,10300,0,0,0,0,3,221493.0,31,106547,14
5720,5721,27,M,single,SEOL,university,50000,0,18800,0,0,0,0,4,357670.0,25,418503,10
5721,5722,29,M,single,SEOL,university,37100,0,12500,0,0,0,0,2,202095.0,41,355767,3
5722,5723,29,M,single,SEOL,university,0,13100,0,0,0,0,0,2,190901.0,33,140291,8
5723,5724,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,238001.0,30,234925,8
5724,5725,29,M,divorced,SEOL,university,35700,0,12500,0,0,147600,0,4,196001.0,36,378583,10
5725,5726,29,M,single,SEOL,university,44600,0,13900,0,0,0,0,3,223804.0,32,117581,3
5726,5727,29,M,single,SEOL,university,35800,0,12500,0,22000,135100,0,2,207628.0,36,314740,5
5727,5728,29,M,single,SEOL,university,0,0,19000,0,0,0,0,2,419763.0,37,500913,6
5728,5729,29,M,single,SEOL,university,0,0,15500,0,0,0,0,1,350721.0,43,337120,5
5729,5730,28,M,divorced,SEOL,university,56300,0,0,0,0,0,0,3,385318.0,32,316772,11
5730,5731,28,M,single,SEOL,university,55000,0,20700,0,0,0,0,4,419592.0,36,191777,10
5731,5732,28,M,single,SEOL,university,28900,7500,0,0,0,0,0,9,193601.0,38,295817,11
5732,5733,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,199488.0,25,15891,8
5733,5734,29,M,single,SEOL,university,0,0,12500,0,0,0,0,1,196182.0,36,291542,7
5734,5735,29,M,single,SEOL,university,61800,0,29900,0,66000,0,0,3,455948.0,37,486704,2
5735,5736,29,M,single,SEOL,university,38600,0,12400,0,0,0,0,3,220980.0,39,286770,2
5736,5737,29,M,single,SEOL,university,37300,0,0,0,0,0,0,1,190431.0,36,278283,8
5737,5738,28,M,single,SEOL,university,0,0,0,0,0,111900,0,1,209137.0,41,373518,3
5738,5739,27,M,single,SEOL,university,0,0,19000,0,0,0,0,4,415196.0,34,429778,10
5739,5740,29,M,single,SEOL,university,40400,0,12500,0,0,0,0,3,207101.0,37,503102,13
5740,5741,29,M,single,SEOL,university,36700,12300,12500,0,0,0,0,4,191001.0,32,339234,10
5741,5742,29,M,single,SEOL,university,45600,0,12500,0,0,0,0,2,218181.0,31,324569,11
5742,5743,29,M,single,SEOL,university,0,0,10600,0,0,0,0,1,187163.0,42,203594,10
5743,5744,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,197586.0,37,181209,5
5744,5745,29,M,single,SEOL,university,38400,0,12500,0,0,0,0,3,197301.0,25,300685,5
5745,5746,29,M,single,SEOL,university,34400,0,12500,0,0,0,0,4,201301.86827639717,35,243867,11
5746,5747,29,M,divorced,SEOL,university,23000,0,35100,0,0,0,0,2,202051.0,37,315573,10
5747,5748,28,M,single,SEOL,university,0,0,12500,0,0,0,0,2,183399.0,40,430146,9
5748,5749,29,M,single,SEOL,university,0,0,12500,0,0,165600,0,2,180376.0,39,263928,7
5749,5750,28,M,single,SEOL,university,33200,18200,12500,0,0,0,0,9,207301.0,39,290201,3
5750,5751,29,M,single,SEOL,university,43400,0,0,0,0,0,0,2,222998.0,47,393812,8
5751,5752,29,M,single,SEOL,university,30800,0,12500,0,0,0,0,3,187110.0,35,0,0
5752,5753,29,M,single,SEOL,university,0,0,12500,0,0,100900,0,2,170111.0,32,19098,6
5753,5754,29,M,single,SEOL,university,0,0,27200,0,0,0,0,1,489139.0,36,830975,8
5754,5755,28,M,single,SEOL,university,32100,0,0,0,0,0,0,3,170125.0,35,240709,10
5755,5756,28,M,single,SEOL,university,57700,0,24000,0,0,0,0,4,457444.0,33,645629,10
5756,5757,29,M,single,SEOL,university,44400,0,12500,0,0,0,0,3,211089.0,35,410051,13
5757,5758,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,239462.0,40,277985,6
5758,5759,29,M,single,SEOL,university,0,40300,19300,0,0,0,0,3,454046.0,39,608274,10
5759,5760,29,M,single,SEOL,university,59200,0,19500,0,0,0,0,4,361761.0,27,433468,10
5760,5761,29,M,single,SEOL,university,33700,0,12500,0,0,0,0,3,235337.0,39,155649,6
5761,5762,29,M,single,SEOL,university,35800,0,12500,0,0,0,0,3,185559.0,29,347555,10
5762,5763,29,M,single,SEOL,university,0,0,12500,0,0,178000,0,2,232935.0,41,0,0
5763,5764,29,M,single,SEOL,university,0,0,12500,0,23000,0,0,1,215067.0,38,213416,8
5764,5765,29,M,single,SEOL,university,31900,0,0,0,0,0,0,2,200870.0,36,414598,7
5765,5766,29,M,single,SEOL,university,35500,0,12500,0,0,0,0,3,208883.0,36,180081,10
5766,5767,28,M,single,SEOL,university,32000,0,0,0,0,120300,0,3,155190.0,34,154161,10
5767,5768,29,M,single,SEOL,university,0,11000,12500,0,0,0,0,2,164937.0,27,146227,7
5768,5769,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,207577.0,33,356038,4
5769,5770,28,M,single,SEOL,university,44200,0,12500,0,0,166000,0,4,252302.0,35,329343,6
5770,5771,28,M,single,SEOL,university,30600,0,0,0,0,0,0,2,155802.0,35,113597,8
5771,5772,29,M,divorced,SEOL,university,32900,0,0,0,0,0,0,1,200013.0,40,119251,6
5772,5773,28,M,single,SEOL,university,0,0,26400,0,0,0,0,2,444402.0,46,507139,11
5773,5774,28,M,single,SEOL,university,0,0,13700,0,0,0,0,3,353553.0,33,421947,5
5774,5775,29,M,single,SEOL,university,37500,0,35800,0,0,0,0,3,203040.0,38,197049,10
5775,5776,29,M,single,SEOL,university,40900,0,11500,0,0,120300,0,3,189601.0,39,303015,3
5776,5777,28,M,single,SEOL,university,50800,32400,17000,0,0,0,0,15,399766.0,29,553373,2
5777,5778,29,M,single,SEOL,university,0,0,12500,0,0,0,71200,1,221610.0,36,244331,5
5778,5779,28,M,single,SEOL,university,0,0,0,0,0,0,0,2,207924.0,39,12533,7
5779,5780,29,M,single,SEOL,university,34100,0,12500,0,0,0,0,3,157814.0,34,102718,8
5780,5781,29,M,single,SEOL,university,52200,0,20800,0,0,0,0,4,393197.0,39,464675,11
5781,5782,29,M,single,SEOL,university,32900,0,0,0,0,0,0,1,187399.0,35,111617,5
5782,5783,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,174639.0,35,189032,8
5783,5784,28,M,divorced,SEOL,university,0,0,0,0,0,0,0,1,155376.0,37,197357,8
5784,5785,29,M,single,SEOL,university,43500,0,12500,0,0,0,0,3,210768.0,33,188120,10
5785,5786,29,M,single,SEOL,university,30200,12700,0,0,0,0,0,3,176222.0,34,112997,10
5786,5787,29,M,single,SEOL,university,42500,0,12500,0,17000,0,0,3,227222.0,31,14156,10
5787,5788,29,M,single,SEOL,university,0,0,16000,0,52000,0,0,2,402939.0,37,396837,7
5788,5789,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,191919.0,35,82094,7
5789,5790,29,M,single,SEOL,university,34800,0,12500,0,0,96400,0,3,206363.0,32,341386,8
5790,5791,29,M,single,SEOL,university,36100,0,12500,0,0,0,0,3,191421.0,36,302930,10
5791,5792,29,M,single,SEOL,university,32200,0,12500,0,0,0,0,2,152395.0,33,440067,16
5792,5793,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,177361.0,30,191803,5
5793,5794,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,200137.0,23,393763,5
5794,5795,29,M,single,SEOL,university,36600,13500,12500,0,0,0,0,11,244202.0,32,132590,8
5795,5796,29,M,divorced,SEOL,university,33900,0,0,0,0,0,0,2,210738.0,38,164632,7
5796,5797,28,M,single,SEOL,university,31400,0,12500,0,0,0,0,2,143120.0,35,144512,3
5797,5798,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,202583.0,42,353812,10
5798,5799,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,233999.0,39,413560,8
5799,5800,28,M,single,SEOL,university,30400,0,0,0,0,0,0,2,174696.0,32,129868,8
5800,5801,29,M,single,SEOL,university,38300,0,12500,0,0,0,0,3,178282.0,37,378975,10
5801,5802,29,M,single,SEOL,university,33600,0,12500,0,0,0,0,4,194621.0,39,387231,11
5802,5803,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,189577.0,37,165349,7
5803,5804,29,M,divorced,SEOL,university,0,17600,12500,0,0,0,0,3,216514.0,32,158222,3
5804,5805,28,M,single,SEOL,university,35500,0,12500,0,19000,0,0,4,198332.0,33,333228,10
5805,5806,28,M,single,SEOL,university,38200,0,12500,0,0,0,0,4,195091.0,43,270611,11
5806,5807,29,M,single,SEOL,university,40500,0,0,0,26000,0,0,2,201285.0,35,164070,7
5807,5808,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,228810.0,36,524457,7
5808,5809,29,M,single,SEOL,university,0,0,12500,0,0,0,0,3,165521.0,38,364417,10
5809,5810,28,M,single,SEOL,university,32500,0,29900,0,0,112400,0,4,197456.0,35,176156,11
5810,5811,28,M,single,SEOL,university,37600,0,12500,0,0,0,0,4,210147.0,36,359154,9
5811,5812,29,M,single,SEOL,university,43100,0,10900,0,0,0,0,2,236597.0,38,470656,8
5812,5813,29,M,single,SEOL,university,0,9800,12500,0,0,0,0,3,215514.0,33,466353,10
5813,5814,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,153243.0,35,86082,9
5814,5815,28,M,single,SEOL,university,46500,0,12600,0,0,0,0,4,286187.0,33,323669,8
5815,5816,29,M,single,SEOL,university,29800,0,12500,0,0,0,0,4,166946.0,40,303598,10
5816,5817,28,M,single,SEOL,university,47700,0,12500,0,0,0,0,3,210198.0,32,331295,13
5817,5818,29,M,single,SEOL,university,0,0,11200,0,24000,0,0,1,249294.0,37,373049,7
5818,5819,28,M,single,SEOL,university,0,0,20300,0,0,109200,0,2,436893.0,37,758621,8
5819,5820,29,M,single,SEOL,university,41700,0,12800,0,0,0,0,3,227203.33879563614,41,490516,14
5820,5821,29,M,single,SEOL,university,29500,0,0,0,0,0,80700,2,187077.0,27,371778,8
5821,5822,28,M,single,SEOL,university,37600,14100,12500,0,0,0,0,3,171786.0,31,212983,10
5822,5823,28,M,single,SEOL,university,0,0,12500,0,0,0,0,3,196425.0,27,43839,10
5823,5824,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,186388.0,42,234783,10
5824,5825,29,M,divorced,SEOL,university,32600,0,12500,0,0,0,99500,3,154993.0,38,288497,10
5825,5826,28,M,single,SEOL,university,55000,0,21600,0,0,0,0,4,359559.0,34,737909,14
5826,5827,29,M,single,SEOL,university,54500,0,24700,0,58000,0,0,2,410424.0,38,373532,2
5827,5828,29,M,divorced,SEOL,university,0,0,0,0,0,0,0,1,196122.0,34,15328,11
5828,5829,28,M,single,SEOL,university,0,0,12500,0,0,0,0,1,181427.0,45,53632,6
5829,5830,29,M,single,SEOL,university,61800,0,20500,0,0,0,0,4,454782.0,32,594729,12
5830,5831,29,M,single,SEOL,university,36900,14200,12500,0,0,0,0,4,181501.0,35,186861,12
5831,5832,28,M,single,SEOL,university,31300,0,12500,0,0,0,0,2,176361.0,32,347188,8
5832,5833,29,M,single,SEOL,university,0,0,15500,0,0,0,0,2,339391.0,35,249321,8
5833,5834,29,M,single,SEOL,university,0,0,12500,0,0,0,69300,1,195018.0,41,0,0
5834,5835,29,M,divorced,SEOL,university,35500,0,0,0,0,0,0,2,196256.0,32,329995,8
5835,5836,28,M,single,SEOL,university,40700,0,10700,0,0,0,0,3,172602.0,32,212035,13
5836,5837,29,M,divorced,SEOL,university,37500,0,12500,0,0,0,0,4,185301.0,40,298305,10
5837,5838,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,184497.0,30,363593,8
5838,5839,28,M,single,SEOL,university,0,0,23400,0,0,0,0,2,431183.0,36,522638,9
5839,5840,29,M,single,SEOL,university,32000,34800,12500,0,0,0,0,4,190101.95001243314,37,287248,16
5840,5841,29,M,single,SEOL,university,40500,0,12500,0,0,0,0,3,233723.0,41,210165,10
5841,5842,28,M,single,SEOL,university,34700,0,0,0,0,0,0,1,153394.0,31,87315,10
5842,5843,29,M,single,SEOL,university,0,0,27900,0,0,0,0,2,172080.0,36,311227,9
5843,5844,29,M,single,SEOL,university,0,0,12500,0,0,0,0,3,181701.0,35,231008,10
5844,5845,29,M,single,SEOL,university,44900,0,13100,0,0,0,0,3,218808.0,35,173204,10
5845,5846,29,M,single,SEOL,university,45200,0,15700,0,0,200400,0,3,214798.0,43,211741,14
5846,5847,28,M,single,SEOL,university,51500,0,13900,0,0,0,0,3,357137.0,29,455397,2
5847,5848,28,M,single,SEOL,university,0,0,21800,0,0,0,0,2,387695.0,38,506855,14
5848,5849,29,M,single,SEOL,university,0,11700,0,0,0,0,0,2,214731.0,36,440638,7
5849,5850,28,M,single,SEOL,university,33200,0,12500,0,0,0,0,4,243787.0,29,278362,11
5850,5851,28,M,divorced,SEOL,university,71000,0,25900,0,0,0,0,16,473253.0,35,614731,3
5851,5852,29,M,single,SEOL,university,34200,0,12500,0,0,0,0,3,194723.0,31,495239,10
5852,5853,29,M,single,SEOL,university,0,0,15800,0,0,0,0,2,216398.0,33,294920,14
5853,5854,28,M,single,SEOL,university,0,0,12500,0,0,0,0,2,181739.0,41,254670,7
5854,5855,29,M,single,SEOL,university,30000,0,12500,0,0,0,0,3,170888.0,31,273972,16
5855,5856,28,M,single,SEOL,university,58900,0,0,0,0,0,0,3,423798.0,31,572155,6
5856,5857,29,M,single,SEOL,university,34900,0,12500,0,0,0,0,2,167625.0,43,415305,6
5857,5858,28,M,single,SEOL,university,0,39700,26400,0,0,0,0,4,415388.0,36,840710,10
5858,5859,30,M,single,SEOL,university,0,0,12500,0,0,0,125800,2,200639.0,35,434482,7
5859,5860,29,M,divorced,SEOL,university,29500,0,12500,0,0,114900,0,3,177056.0,31,174515,7
5860,5861,29,M,single,SEOL,university,62500,0,23400,0,0,0,0,3,378787.0,37,174960,4
5861,5862,29,M,divorced,SEOL,university,24800,0,12500,0,0,101100,0,3,172729.0,37,196943,3
5862,5863,28,M,single,SEOL,university,0,0,0,0,0,121400,0,2,164452.0,34,198027,7
5863,5864,29,M,single,SEOL,university,0,0,12500,0,0,0,0,1,220323.0,37,344483,5
5864,5865,29,M,single,SEOL,university,36600,0,12500,0,0,0,0,4,222975.0,39,241376,10
5865,5866,29,M,single,SEOL,university,34500,0,12500,0,0,100500,0,3,223583.0,32,260048,8
5866,5867,29,M,single,SEOL,university,31100,12600,12500,0,0,0,0,4,166653.0,31,427608,11
5867,5868,28,M,single,SEOL,university,0,0,12500,0,14000,139400,0,1,186761.0,31,428353,11
5868,5869,29,M,single,SEOL,university,0,0,25700,101300,0,0,0,2,493387.0,38,576457,3
5869,5870,29,M,divorced,SEOL,university,33300,0,0,0,0,0,0,2,204297.0,42,46527,4
5870,5871,28,M,single,SEOL,university,39200,0,12500,0,0,0,0,4,181964.0,35,186501,10
5871,5872,29,M,single,SEOL,university,37100,0,12500,0,27000,128200,0,4,214582.0,38,93503,10
5872,5873,29,M,divorced,SEOL,university,0,0,12500,0,27000,0,0,1,226492.0,34,87881,5
5873,5874,28,M,single,SEOL,university,0,0,12500,0,0,128500,0,2,184805.0,36,205217,11
5874,5875,28,M,single,SEOL,university,56500,0,21700,0,0,0,68300,4,418749.0,31,517645,8
5875,5876,29,M,divorced,SEOL,university,40700,21500,12500,0,0,0,0,4,222401.0,29,418855,14
5876,5877,29,M,single,SEOL,university,39700,0,0,0,0,0,0,2,182442.0,41,363753,10
5877,5878,28,M,single,SEOL,university,0,0,16100,0,0,104200,0,3,399980.0,38,480362,8
5878,5879,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,173797.0,27,275854,13
5879,5880,28,M,single,SEOL,university,36600,0,12500,0,0,0,0,4,210501.0,33,373987,4
5880,5881,29,M,single,SEOL,university,40600,0,12500,0,0,0,0,3,197773.0,34,114587,4
5881,5882,29,M,single,SEOL,university,33300,0,12500,0,0,0,0,2,199534.0,31,222447,7
5882,5883,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,185682.0,34,211575,7
5883,5884,29,M,single,SEOL,university,0,0,0,0,0,0,0,1,219205.0,34,133184,7
5884,5885,29,M,single,SEOL,university,30600,7600,0,0,0,0,0,3,168004.0,37,149195,10
5885,5886,28,M,single,SEOL,university,26800,0,12500,0,0,0,0,9,200001.27056482632,36,331239,13
5886,5887,29,M,single,SEOL,university,36900,0,13600,0,0,0,0,2,217833.0,37,389780,8
5887,5888,29,M,single,SEOL,university,0,0,10900,0,0,0,0,1,177208.0,32,0,0
5888,5889,28,M,single,SEOL,university,0,0,16300,0,0,0,0,2,387176.0,36,621194,20
5889,5890,29,M,single,SEOL,university,41300,0,12500,0,0,145200,0,3,214572.0,34,321946,10
5890,5891,29,M,single,SEOL,university,69800,0,0,0,0,0,0,2,436451.0,37,503201,2
5891,5892,29,M,single,SEOL,university,32200,0,12500,0,0,0,0,2,153645.0,41,337020,2
5892,5893,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,215137.0,40,308613,10
5893,5894,29,M,single,SEOL,university,0,20200,12500,0,0,0,0,3,199314.0,34,241195,13
5894,5895,29,M,single,SEOL,university,36400,0,12500,0,0,0,0,3,202627.0,34,362169,10
5895,5896,29,M,single,SEOL,university,33000,0,12500,0,0,0,0,3,179142.0,36,318676,5
5896,5897,29,M,single,SEOL,university,56100,0,26000,0,0,127000,0,2,429204.0,34,572355,3
5897,5898,28,M,single,SEOL,university,0,0,0,0,0,0,0,2,347470.0,34,510810,5
5898,5899,29,M,single,SEOL,university,0,0,12500,0,0,0,0,2,206680.0,39,246691,3
5899,5900,29,M,single,SEOL,university,36700,0,12500,0,0,0,0,4,238801.0,41,385909,3
5900,5901,29,M,single,SEOL,university,32000,0,12500,0,0,0,0,3,199949.0,40,329636,10
5901,5902,29,M,single,SEOL,university,54700,0,19100,0,0,0,0,3,388180.0,34,549776,8
5902,5903,28,M,single,SEOL,university,0,37700,23700,0,0,0,0,4,407611.0,32,555028,15
